LICENCE,NAME,MAILING_ADDRESS,BUSINESS_ID,CIVIC_ADDRESS,LICENCE_YEAR,APPLICATION_DATE,X,Y,DESCRIPTION,STATUS,LICENCE_DESC,LEGAL_ID,STREET,YEAR,GISLINK
10084,ISLAND 2ND HAND,,65326C090602081545940000,"50 BURNSIDE RD W
VICTORIA BC  V9A 1B5",2011,2011-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,SECOND HAND,1819991012124008920000,BURNSIDE RD W,,012-040-819
10085,RAIDER REMOVAL,,65326C090602082501120000,"301 400 DUPPLIN RD
VICTORIA BC  V8Z 1B7",2009,2009-06-02-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,HAULING SERVICE,1819991012130557980000,DUPPLIN RD,,VIS3781
10086,GAVIN NICHOLSON,,67599C090604110156060000,"114 21 BURNSIDE RD W
VICTORIA BC  V9A 6Z7  (Alias or unit within)
21 BURNSIDE RD W
VICTORIA   BC   V9A 6Z7",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,CARPENTER,67599C090604110124570000,BURNSIDE RD W,,001-033-336
10087,FIRST IN RESIDENTIAL MODULAR DEVELOPMENT,,68820C090605084749620000,"3836 DIAMOND ST
VICTORIA BC  V8Z 3X4",2010,2010-01-01-00.00.00.000000,,,MANAGEMENT COMPANY,APPROVED,NOT APPLICABLE,1819991012101252340000,DIAMOND ST,,005-421-683
10088,EDGES ON ICE C.H.A.S.E. THE DREAM,,68820C090605151718870000,"4022 CAREY RD
VICTORIA BC  V8Z 4E6",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,INSTRUCTION/TRAINING,1819991012102719280000,CAREY RD,,009-126-503
10089,CBS ELECTRICAL CONTRACTORS LTD.,,70756C090609081623730000,"1572 SAN JUAN AVE
VICTORIA BC  V8N 2L5",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ELECTRICAL,1819991012105930350000,SAN JUAN AVE,,000-564-028
1009,JOE'S GARDENING,,BLBUS-0914020400000910,727 MANN AVENUE,2004,2004-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GARDENING/LAWNCARE,1819991012100427520000,ALAN RD,,007-143-214
10090,JENNY NGUYEN ENTERPRISES,,70756C090609081949110000,"1604 SAN JUAN AVE
VICTORIA BC  V8N 2L6",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,MOBILE HAIRDRESSER/BARBER,1819991012110012370000,SAN JUAN AVE,,000-076-546
10091,SORENSON COMMUNICATIONS OF CANADA ULC,,71830C090610083546050000,"4392 WEST SAANICH RD
VICTORIA BC  V8Z 3E9  (Alias or unit within)
4396 WEST SAANICH RD
VICTORIA   BC   V8Z 3E9",2012,2012-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,28604C090408094605590000,WEST SAANICH RD,,027-329-348
10092,CHRIS GOODBURN CA LTD,,71830C090610084952660000,"300 1095 MCKENZIE AVE
VICTORIA BC  V8P 2L5  (Alias or unit within)
1095 MCKENZIE AVE
VICTORIA   BC   V8P 2L5",2012,2012-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,587C20060131092016140000,MCKENZIE AVE,,000-170-305
10093,TENNIS PACIFIC,,71830C090610090034630000,"4359 OKANO PL
VICTORIA BC  V8N 5G7",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTRUCTION/TRAINING,1819991012111508430000,OKANO PL,,001-764-373
10094,MOVING FORWARD CONSULTING,,73033C090611083247690000,"1670 BURNSIDE RD W
VICTORIA BC  V9E 2E2",2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,NOT APPLICABLE,1819991012095705530000,BURNSIDE RD W,,000-980-978
10095,MADE TO MEASURE CONSULTING,,73033C090611083705650000,"3911 CUMBERLAND RD
VICTORIA BC  V8P 3J5",2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,ENGINEERING,1819991012120920230000,CUMBERLAND RD,,009-309-225
10096,APPLEBEE'S NEIGHBOURHOOD GRILL AND BAR,,73033C090611090908880000,"1654 MCKENZIE AVE
VICTORIA BC  V8N 0A3",2012,2012-01-01-00.00.00.000000,,,RESTAURANT,APPROVED,NOT APPLICABLE,14292C071115144036200000,MCKENZIE AVE,,026-181-045
10097,DENNIS SMITH CONSTRUCTION,,74233C090612084528160000,"914 DALE ST
VICTORIA BC  V8X 2W1",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,BUILDING,1819991012131520750000,DALE ST,,006-121-403
10098,JOE'S RENOS,,75850C090615131102130000,"1295 GERIC PL
VICTORIA BC  V8Z 7L4",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,RENOVATIONS,3919991012165019780000,GERIC PL,,024-361-348
10099,DEEPROOTS ORGANIC GARDEN SERVICES,,75195C090615140541750000,"91 HARTLAND AVE
VICTORIA BC  V9E 1L7",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GARDENING/LAWNCARE,1819991012150820690000,HARTLAND AVE,,002-853-647
101,ACE COURIER SERVICES,,BLBUS-0914020400000002,524 CULDUTHEL ROAD,2012,2012-01-01-00.00.00.000000,,,COURIER/DELIVERY,APPROVED,NOT APPLICABLE,49119991117133003620000,CULDUTHEL RD,,000-300-683
1010,"WILLIAM, PETER J",,BLBUS-0914020400000911,"105A 3550 SAANICH ROAD
VICTORIA   BC
V8X 1X2",2001,2001-01-01-00.00.00.000000,,,LAWYER,APPROVED,NOT APPLICABLE,BLBUSA-65-1952-001105A,SAANICH RD,,003-191-362
10100,PARETOLOGIC INC,,76154C090616082638290000,"500 3960 QUADRA ST
VICTORIA BC  V8X 4A3  (Alias or unit within)
3960 QUADRA ST
VICTORIA   BC   V8X 4A3",2012,2012-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,BLBUSA-62-3255-010500,QUADRA ST,,002-164-736
10101,CRAFTY MONKEYS FAMILY DAYCARE,,76154C090616104512640000,"1011 MCBRIAR AVE
VICTORIA BC  V8X 3M4",2012,2012-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012104602120000,MCBRIAR AVE,,005-236-517
10102,TABITHA RUTHERFORD ESTHETICS & SPA SERVICES,,77205C090617081620080000,"987 TATTERSALL DR
VICTORIA BC  V8X 2X1",2011,2011-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,MASSAGE,1819991012122050980000,TATTERSALL DR,,007-077-378
10103,INCA SHOP TRADE LTD,,77205C090617141940540000,"3967 STAN WRIGHT LANE
VICTORIA BC  V8P 0A1",2011,2011-01-01-00.00.00.000000,,,SALES/SERVICE,APPROVED,INTERNET/MAIL ORDER SALES,565C20060612110914170000,STAN WRIGHT LANE,,026-686-830
10104,SCHNEIDER CANADA INC,,77205C090617142445090000,"1 460 TENNYSON PL
VICTORIA BC  V8Z 6S8  (Alias or unit within)
460 TENNYSON PL
VICTORIA   BC   V8Z 6S8",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ELECTRICAL,770120010425084554420000,TENNYSON PL,,006-450-539
10105,SCHNEIDER CANADA INC,,77205C090617142723220000,"1 460 TENNYSON PL
VICTORIA BC  V8Z 6S8  (Alias or unit within)
460 TENNYSON PL
VICTORIA   BC   V8Z 6S8",2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,ENGINEERING,770120010425084554420000,TENNYSON PL,,006-450-539
10106,LYNXEDGE SOLUTIONS INC,,79168C090618135825530000,"783 COURT PL
VICTORIA BC  V8X 4M5",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,CONSULTANT,1819991012103007790000,COURT PL,,009-131-434
10107,VARHER ENTERPRISE LTD,,80153C090619130628940000,"3266 MILLGROVE ST
VICTORIA BC  V8Z 3V5  (Alias or unit within)
3264 MILLGROVE ST
VICTORIA   BC   V8Z 3V5",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,RENOVATIONS,321020000919100206690000,MILLGROVE ST,,008-354-740
10108,ELITA'S HAIR & MAKE UP F/X,,80512C090622082236980000,"6 4144 WILKINSON RD
VICTORIA BC  V8Z 5A7  (Alias or unit within)
8 4144 WILKINSON RD
VICTORIA   BC   V8Z 5A7",2012,2012-01-01-00.00.00.000000,,,HAIRDRESSER/BARBER,APPROVED,NOT APPLICABLE,BLBUSA-51-7067-0106,WILKINSON RD,,017-238-251
10109,PLUSROI ONLINE MARKETING INC.,,80512C090622083003390000,"4663 LOCHWOOD CRES
VICTORIA BC  V8Y 1A9",2012,2012-01-01-00.00.00.000000,,,MARKETING COMPANY,APPROVED,NOT APPLICABLE,1819991012153644870000,LOCHWOOD CRES,,003-270-556
1011,IDEAL ELECTRIC LTD,,BLBUS-0914020400000912,4012 RAYMOND ST NORTH,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ELECTRICAL,1819991012102704840000,RAYMOND ST N,,003-481-816
10110,DONALD J MCKAY LAW CORPORATION,,80512C090622083649580000,"1606 SAN JUAN AVE
VICTORIA BC  V8N 2L6",2012,2012-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,1819991012110011880000,SAN JUAN AVE,,003-733-742
10111,PRO TREE AND GARDEN,,80512C090622142241190000,"5201 OLD WEST SAANICH RD
VICTORIA BC  V9E 2B1",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GARDENING/LAWNCARE,1819991012150317180000,OLD WEST SAANICH RD,,008-066-647
10112,FINE LINE CREATIONS,,81612C090623144420330000,"3661 QUADRA ST
VICTORIA BC  V8X 1H5",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,BUILDING,1819991012115628700000,QUADRA ST,,018-526-161
10113,MAINSTREET DESIGNERS,,82822C090624081315840000,"785 DAFFODIL AVE
VICTORIA BC  V8Z 2S8",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,NOT APPLICABLE,1819991012095149770000,DAFFODIL AVE,,007-807-970
10114,INSIDE OUT CREATIVE HANDYMAN SERVICES,,84050C090625072940040000,"3944 LAUDER RD
VICTORIA BC  V8N 4H2",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,HANDYMAN SERVICE,1819991012134149850000,LAUDER RD,,005-307-813
10115,CORNERSTONE PROPERTIES LTD,,84050C090625073456500000,"3170 TILLICUM RD
VICTORIA BC  V9A 7C9  (Alias or unit within)
3100 TILLICUM RD
VICTORIA   BC   V9A 7C9",2011,2011-01-01-00.00.00.000000,,,REAL ESTATE SALES,APPROVED,NOT APPLICABLE,253420000211085219440000,TILLICUM RD,,000-197-033
10116,WILD ARTS,,84050C090625131638890000,"BUSINESS - OUT OF TOWN  (Alias or unit within)
BUSINESS - OUT OF TOWN
",2012,2012-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,781C20050719114205710000,BUSINESS - OUT OF TOWN,,
10117,WEST SAANICH PLUMBING,,86274C090629142925510000,"4611 WEST SAANICH RD
VICTORIA BC  V8Z 3G7",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PLUMBING,1819991012154554230000,WEST SAANICH RD,,005-048-681
10118,GOLDEN FLOORING ACCESSORIES PS LTD,,86274C090629143417230000,"112 3934 QUADRA ST
VICTORIA BC  V8X 1J6  (Alias or unit within)
3934 QUADRA ST
VICTORIA   BC   V8X 1J6",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,FLOORING,49615C080910150417370000,QUADRA ST,,000-222-101
10119,FLOWER PEDALS,,87258C090630085351420000,"4941 EAGLE VIEW LANE
VICTORIA BC  V8Y 3J9",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,MOBILE SALES/SERVICE,835220010504101906000000,EAGLE VIEW LANE,,024-996-777
1012,OPTIONS DAY CARE,,BLBUS-0914020400000913,3020 RICHMOND ROAD,2012,2012-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,49119991117152213860000,RICHMOND RD,,005-852-862
10120,LAWN PATROL LANDSCAPING INC,,87258C090630112035990000,"4543 BLENKINSOP RD
VICTORIA BC  V8X 2C7",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,LANDSCAPING,4019991013084910610000,BLENKINSOP RD,,024-391-808
10121,GLOBAL GOLF ADVISORS INC,,88568C090702085457350000,"BUSINESS - OUT OF TOWN  (Alias or unit within)
BUSINESS - OUT OF TOWN
",2010,2010-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,781C20050719114205710000,BUSINESS - OUT OF TOWN,,
10122,RDS ENGINEERING GROUP,,89686C090703090836520000,"4654 BOULDERWOOD DR
VICTORIA BC  V8Y 3G5",2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,ENGINEERING,1819991012153609660000,BOULDERWOOD DR,,018-574-564
10123,ISLAND BUILDING SCIENCE GROUP INC,,89686C090703091549730000,"273 PROSPECT LAKE RD
VICTORIA BC  V9E 1J7",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSULATION,1819991012150656660000,PROSPECT LAKE RD,,000-235-431
10124,HIGH PERFORMANCE BUILDING MAINTENANCE,,89686C090703093004890000,"3894 BRAEFOOT RD
VICTORIA BC  V8P 3T2",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,FLOORING,1819991012120345410000,BRAEFOOT RD,,001-384-031
10125,BOARDWALK COMMUNICATIONS LTD,,89686C090703093831180000,"2304 4464 MARKHAM ST
VICTORIA BC  V8Z 7X8  (Alias or unit within)
4464 MARKHAM ST
VICTORIA   BC   V8Z 7X8",2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,WATKINS PRODUCTS,89686C090703093730690000,MARKHAM ST,,024-387-258
10126,EUROBLOCK HERITAGE PAINTERS,,89983C090703123448440000,"3332 CEDAR HILL RD
VICTORIA BC  V8P 3Y6",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PAINTING,1819991012121741760000,CEDAR HILL RD,,004-822-161
10127,IMPACT PLAYER TRAINING,,90861C090706095930250000,"2575 MACDONALD DR W
VICTORIA BC  V8N 1X7",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTRUCTION/TRAINING,1819991012135103550000,MACDONALD DR W,,002-026-091
10128,FG PAINTING,,90861C090706111256380000,"986 GREENRIDGE CRES
VICTORIA BC  V8X 3B9",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PAINTING,1819991012123343230000,GREENRIDGE CRES,,005-261-538
10129,VANCOUVER ISLAND HARDSCAPES,,90861C090706135257490000,"119 1025 INVERNESS RD
VICTORIA BC  V8X 2S2",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTALLATIONS,1819991012131400010000,INVERNESS RD,,VIS133
1013,STICKLERS FOR DETAIL CAR CARE (1998) LTD,,BLBUS-0914020400000914,"515 DUPPLIN RD
VICTORIA   BC
V8Z 1C2",2012,2012-01-01-00.00.00.000000,,,AUTOMOBILE DETAILING,APPROVED,NOT APPLICABLE,58319991119150813000000,DUPPLIN RD,,018-578-004
10130,BIGSBY CONSULTING INC,,91750C090707130435500000,"3929 LASALLE ST
VICTORIA BC  V8P 3L8",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,CONSULTANT,1819991012120907990000,LASALLE ST,,007-382-685
10131,MODERN LOVE DESIGN STUDIO,,95133C090710093509530000,"565 O'CONNELL PL
VICTORIA BC  V8Z 2C5",2011,2011-01-01-00.00.00.000000,,,DESIGNER,APPROVED,WEB PAGE DESIGNER,1819991012101909950000,O'CONNELL PL,,002-137-712
10132,ISLAND HELICAL LTD,,95998C090710154153370000,"2633 KILLARNEY RD
VICTORIA BC  V8P 3H1",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012134312460000,KILLARNEY RD,,000-068-802
10133,ENSUITE THE (A DIV OF EMCO CORP),,96213C090713100559940000,"206 3400 DOUGLAS ST
VICTORIA BC  V8Z 3L5  (Alias or unit within)
3400 DOUGLAS ST
VICTORIA   BC   V8Z 3L5",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,HOME IMPROVEMENT,899C20051027120513590000,DOUGLAS ST,,008-800-821
10134,CAPITAL COURIER SERVICE,,96213C090713101235170000,"3553 SAVANNAH AVE
VICTORIA BC  V8X 1S6",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,COURIER/DELIVERY SERVICE,1819991012122117230000,SAVANNAH AVE,,000-213-471
10135,CAPITAL LANDSCAPE & EXTERIORS LTD,,96213C090713110318930000,"804 ALVARADO TERR
VICTORIA BC  V8Y 1G4",2011,2011-04-04-10.11.37.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,GENERAL CONTRACTOR,1819991012151010490000,ALVARADO TERR,,003-643-107
10136,YOU CAN DO ART,,00442C090717091718110000,"3131 MILLGROVE ST
VICTORIA BC  V9A 1X7",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTRUCTION/TRAINING,1819991012125025450000,MILLGROVE ST,,008-350-744
10137,PULSE FIRST AID AND AQUATIC EDUCATION,,00442C090717092235230000,"4962 LA QUINTA PL
VICTORIA BC  V8Y 3G9",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTRUCTION/TRAINING,286420030930115516980000,LA QUINTA PL,,025-733-052
10138,ANDERSON COUNSELLING SERVICES,,00442C090717092729870000,"275 CADILLAC AVE
VICTORIA BC  V8Z 1T9",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,CONSULTANT,1819991012122710680000,CADILLAC AVE,,000-408-352
10139,"KERRY HOWES, RMT",,00442C090717093059300000,"204 1662 MCKENZIE AVE
VICTORIA BC  V8N 0A3  (Alias or unit within)
1654 MCKENZIE AVE
VICTORIA   BC   V8N 0A3",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PERSONAL SERVICE,06133C070827113508770000,MCKENZIE AVE,,026-181-045
1014,SPAN ABSORBEE'S PROTECTIVE PRODUCTS,,BLBUS-0914020400000915,"1280 DUNSTERVILLE AVE
VICTORIA BC",2001,2000-12-01-00.00.00.000000,,,MANUFACTURING,APPROVED,NOT APPLICABLE,1819991012100335610000,DUNSTERVILLE AVE,,007-517-386
10140,A+ PLUS IMPORT COMPANY,,00442C090717093653030000,"3120 KINGSLEY ST
VICTORIA BC  V8P 4J4  (Alias or unit within)
3120 KINGSLEY ST
VICTORIA   BC   V8P 4J4",2011,2011-01-01-00.00.00.000000,,,IMPORTING/EXPORTING,APPROVED,NOT APPLICABLE,808320020909091329100000,KINGSLEY ST,,007-106-483
10141,WESTSHORE POWER VACUUM LTD,,02287C090721084823180000,"A 4021 ZINNIA RD
VICTORIA BC  V8Z 4W2",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,NOT APPLICABLE,1819991012095531770000,ZINNIA RD,,015-966-291
10142,GREEN GENERATION HEATING LTD,,02287C090721085151340000,"A 4021 ZINNIA RD
VICTORIA BC  V8Z 4W2",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,HEATING,1819991012095531770000,ZINNIA RD,,015-966-291
10143,SAVORY GARDEN RIVER ROCK DESIGN,,02287C090721093320090000,"4893 LOCHSIDE DR
VICTORIA BC  V8Y 2E6",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,LANDSCAPING,1819991012150948790000,LOCHSIDE DR,,003-069-265
10144,RUPES ROOFING,,02287C090721094150450000,"2837 MURRAY DR
VICTORIA BC  V9A 2S6",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ROOFING,1819991012130350170000,MURRAY DR,,023-021-888
10145,K & G ACCOUNTING LTD,,02287C090721102014630000,"1662 TAMPICO PL
VICTORIA BC  V8N 5H2",2012,2012-01-01-00.00.00.000000,,,ACCOUNTANT,APPROVED,NOT APPLICABLE,1819991012111450240000,TAMPICO PL,,001-763-881
10146,RWB MASONRY,,02287C090721113256300000,"4095 QUADRA ST
VICTORIA BC  V8X 1K7",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,MASONRY/STONEWORK,1819991012104127940000,QUADRA ST,,007-502-656
10147,FIREFLY MOBILE ADS AND TRANSPORT INC,,03468C090722085842710000,"3230 ELDON PL
VICTORIA BC  V8Z 3R4",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,COURIER/DELIVERY SERVICE,1819991012124018420000,ELDON PL,,003-642-691
10148,DR'S KA & AJ ATTWELL INC,,05728C090724094555540000,"2587 PENRHYN ST
VICTORIA BC  V8N 1G4",2012,2012-01-01-00.00.00.000000,,,CLINIC,APPROVED,NOT APPLICABLE,12023C090317112403340000,PENRHYN ST,,VIS6764
10149,T T MIX KARAOKE,,09601C090730085609370000,"3 3690 SHELBOURNE ST
VICTORIA BC  V8P 4H2  (Alias or unit within)
3690 SHELBOURNE ST
VICTORIA   BC   V8P 4H2",2011,2011-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,COFFEE SHOP,113820010115104825090000,SHELBOURNE ST,,000-884-537
1015,BIG BROTHERS/SISTERS OF VICTORIA,,BLBUS-0914020400000916,"18 3318 OAK STREET
VICTORIA   BC
V8X 1R2",2004,2004-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PERSONAL SERVICE,BLBUSA-68-1816-05018,OAK ST,,001-194-411
10150,VANCOUVER ISLAND KIDS KLUB - CEDAR HILL,,09601C090730094018170000,"3220 CEDAR HILL RD
VICTORIA BC  V8P 3Y3  (Alias or unit within)
PARK 1400 DERBY RD
VICTORIA   BC   V8P 1T1",2010,2010-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,227820030407113305670000,CEDAR HILL RD,,013-947-010
10151,HARBOUR COVE CONSTRUCTION,,09601C090730095057080000,"5008 GEORGIA PARK TERR
VICTORIA   BC
V8Y 2B9",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012151241040000,GEORGIA PARK TERR,,003-977-072
10152,RGIS CANADA ULC,,09601C090730101103120000,"104A 3550 SAANICH RD
VICTORIA BC  V8X 1X2  (Alias or unit within)
3550 SAANICH RD
VICTORIA   BC   V8X 1X2",2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,NOT APPLICABLE,153C20040630110850730000,SAANICH RD,,003-191-362
10153,ROYAL VICTORIA TOURS,,10560C090731101551260000,"1780 KISBER PL
VICTORIA BC  V8P 5H7",2011,2011-01-01-00.00.00.000000,,,TOUR COMPANY,APPROVED,NOT APPLICABLE,1819991012113705650000,KISBER PL,,002-795-523
10154,SEA TO SKY TRADING LTD,,10560C090731113110830000,"999 NICHOLSON ST
VICTORIA BC  V8X 3L2",2012,2012-01-01-00.00.00.000000,,,IMPORTING/EXPORTING,TRANSFERRED,NOT APPLICABLE,1819991012123631360000,GREENRIDGE CRES,,004-885-392
10155,LILY PAD CHILDCARE,,10560C090731113926530000,"748 LILY AVE
VICTORIA BC  V8X 3R6",2012,2012-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012102806410000,LILY AVE,,000-499-145
10156,BIG STAR FAMILY CHILDCARE,,14532C090807120818540000,"548 AGNES ST
VICTORIA BC  V8Z 2E2",2012,2012-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012102618200000,AGNES ST,,000-078-468
10157,ACID REIGN PRODUCTIONS,,14532C090807121612970000,"304 3819 SHELBOURNE ST
VICTORIA BC  V8P 5N3  (Alias or unit within)
3819 SHELBOURNE ST
VICTORIA   BC   V8P 5N3",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,MUSIC SERVICE,14532C090807121501210000,SHELBOURNE ST,,000-797-618
10158,CYCLE ELECTRIC LTD,,14532C090807122121360000,"1242 MARIPOSA AVE
VICTORIA BC  V8Z 6T6",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ELECTRICAL,1819991012100049680000,MARIPOSA AVE,,000-289-574
10159,DONEGAL CONSTRUCTION LTD,,14532C090807122534110000,"2746 FOUL BAY RD
VICTORIA BC  V8R 5B9",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,860C20050331160540230000,FOUL BAY RD,,VIS5745
1016,DOVER CORPORATION (CANADA) LTD,,BLBUS-0914020400000917,9 755 VANALMAN AVENUE,2002,2002-01-01-00.00.00.000000,,,SALES/SERVICE,APPROVED,NOT APPLICABLE,1819991012103558330000,VANALMAN AVE,,VIS1642
10160,U-HAUL,,14532C090807123013000000,"535 DUPPLIN RD
VICTORIA BC  V8Z 1C2",2009,2009-08-07-00.00.00.000000,,,RENTAL AGENCY,WITHHELD,NOT APPLICABLE,1819991012130711740000,DUPPLIN RD,,008-378-819
10161,HAIR BY LISA,,14532C090807123820090000,"CMPLX 1505 CHURCH AVE
VICTORIA BC",2012,2012-01-01-00.00.00.000000,,,HAIRDRESSER/BARBER,APPROVED,NOT APPLICABLE,716C20041222091828920000,CHURCH AVE,,VIS3189
10162,HEALING SPRINGS HOLISTIC HEALTH SERVICES,,14532C090807124405610000,"983 TAINE PL
VICTORIA BC  V8X 4A5",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,MASSAGE THERAPIST,1819991012123431010000,TAINE PL,,VIS536
10163,WEST COAST GIS CONSULTING,,16536C090811142403390000,"4031 LOCHSIDE DR
VICTORIA BC  V8X 5A8",2011,2011-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,STOCKS & BONDS,1819991012103834320000,LOCHSIDE DR,,VIS1490
10164,PARLOUR CLOTHING,,16536C090811142943140000,"BSMT 3693 QUADRA ST
VICTORIA BC  V8X 1H5  (Alias or unit within)
3693 QUADRA ST
VICTORIA   BC   V8X 1H5",2010,2010-01-01-00.00.00.000000,,,HOME CRAFTS,TRANSFERRED,NOT APPLICABLE,19347C090814143057680000,QUADRA ST,,018-526-217
10165,JN SOLUTIONS,,16536C090811143328790000,"1606 MILEVA LANE
VICTORIA BC  V8N 2V7",2012,2012-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,1819991012134413590000,MILEVA LANE,,004-207-211
